DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-01,268.191,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-02,328.994,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-03,296.738,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-04,282.423,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-05,374.126,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-06,460.469,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-07,276.247,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-08,252.310,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-09,165.861,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-10,181.817,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-11,209.061,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2019-12,259.073,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-01,148.865,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-02,158.618,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-03,335.050,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-04,451.699,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-05,424.220,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-06,382.408,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-07,302.918,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-08,240.679,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-09,197.526,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-10,203.192,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-11,239.489,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2020-12,289.958,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-01,559.945,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-02,534.611,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-03,518.521,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-04,609.889,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-05,610.364,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-06,521.914,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-07,333.183,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-08,244.447,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-09,197.894,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-10,265.637,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-11,236.688,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2021-12,461.316,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-01,422.157,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-02,280.854,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-03,378.875,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-04,364.486,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-05,407.050,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-06,429.990,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-07,310.820,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-08,297.548,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-09,195.655,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-10,223.559,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-11,218.338,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2022-12,265.921,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-01,244.587,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-02,247.621,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-03,201.887,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-04,286.049,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-05,390.366,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-06,511.189,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-07,307.296,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-08,237.634,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-09,139.271,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-10,123.958,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-11,208.299,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2023-12,201.077,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-01,207.422,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-02,206.245,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-03,270.546,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-04,392.831,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-05,502.847,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-06,379.356,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-07,286.688,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-08,219.436,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-09,135.242,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-10,91.28,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-11,98.09,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2024-12,108.696,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-01,175.217,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-02,219.998,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-03,177.315,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-04,277.263,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-05,352.251,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-06,289.713,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-07,257.709,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Bulgaria,2025-08,246.599,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-01,1956.213,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-02,1687.538,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-03,2284.022,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-04,1974.883,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-05,2015.995,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-06,2105.353,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-07,1805.206,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-08,1940.242,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-09,1654.250,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-10,1846.497,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-11,1673.012,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2019-12,1832.009,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-01,1660.882,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-02,2046.901,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-03,2147.660,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-04,1765.563,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-05,1894.430,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-06,1890.425,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-07,1968.046,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-08,1696.615,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-09,1703.647,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-10,2141.908,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-11,1667.748,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2020-12,1630.132,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-01,1623.310,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-02,1783.455,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-03,1827.304,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-04,1432.969,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-05,2012.198,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-06,2075.922,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-07,2051.989,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-08,2139.715,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-09,1757.862,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-10,1488.613,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-11,1488.575,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2021-12,1803.217,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-01,1844.526,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-02,1797.732,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-03,1625.674,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-04,1773.329,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-05,1824.455,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-06,1787.628,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-07,1595.670,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-08,1382.197,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-09,1456.874,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-10,1852.471,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-11,1631.430,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2022-12,1727.605,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-01,1832.497,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-02,1370.261,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-03,1857.269,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-04,2096.344,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-05,2355.944,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-06,1655.247,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-07,1506.962,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-08,1894.075,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-09,1641.266,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-10,1381.162,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-11,1973.391,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2023-12,2321.421,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-01,2209.92,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-02,2017.337,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-03,2033.965,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-04,2127.344,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-05,2380.986,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-06,2174.985,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-07,2385.583,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-08,2068.914,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-09,2041.178,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-10,2149.678,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-11,1624.547,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2024-12,1958.778,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-01,1980.954,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-02,1691.073,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-03,1605.62,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-04,1640.675,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-05,1778.865,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-06,1912.878,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-07,1872.679,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Germany,2025-08,1963.429,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-01,1.507,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-02,1.692,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-03,2.216,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-04,1.270,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-05,0.943,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-06,0.736,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-07,0.565,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-08,0.802,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-09,1.123,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-10,1.833,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-11,2.054,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2019-12,2.273,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2020-01,2.133,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2020-02,2.701,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2020-03,2.642,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2020-04,1.342,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Hydro,Gigawatt-hour,Denmark,2020-05,1.107,,
